tconst	averageRating	numVotes
tt1444510	7.4	12
tt37341007	8.5	10
tt4024240	7.9	17
tt9231738	8.0	78
tt2537514	5.7	116
tt27872623	8.8	7
tt2304929	8.2	12
tt0397355	7.1	740
tt0124572	5.4	42
tt0343389	4.1	21
tt4425340	9.1	1866
tt2007446	5.0	35
tt1019840	9.0	8
tt5086586	5.2	9
tt1446172	8.2	24
tt2133575	8.0	263
tt0685315	8.1	313
tt22688768	7.2	12
tt0149145	6.4	74
tt9320054	7.7	12
tt1340525	7.6	68
tt0997291	8.1	13
tt0149099	4.6	31
tt10086494	8.8	5
tt38499204	5.5	118
tt0039118	6.3	245
tt3381416	7.6	19
tt9364814	7.2	115
tt1322497	8.8	12
tt32600920	8.0	48
tt11176386	5.6	7
tt2989094	7.8	17
tt5588710	6.7	9
tt21802514	10.0	6
tt29280574	7.0	7
tt1806782	6.8	42
tt0033501	5.5	114
tt33094767	7.7	1056
tt13288074	7.5	10
tt2255665	7.8	14
tt10016766	6.7	11
tt0909050	8.2	1995
tt0474427	7.4	516
tt7492122	7.4	51
tt0068987	5.1	67
tt0826596	5.8	10
tt7075244	7.9	21
tt1542210	7.5	34
tt5894636	7.4	13
tt8523398	7.9	176
tt37231881	8.9	49
tt4297132	5.4	9
tt4299750	8.2	27
tt0433070	6.4	25
tt2526720	7.9	27
tt15482452	4.4	43
tt0819656	7.0	62
tt5510930	9.4	28
tt0217340	5.4	300
tt29213543	6.0	372
tt1792692	7.7	1564
tt2560626	3.5	12
tt0684890	7.8	197
tt39306457	8.0	6
tt33886234	7.3	12
tt0427591	5.0	447
tt0104328	7.3	15
tt1094598	3.4	210
tt0653635	8.0	413
tt1062941	5.3	8
tt1616991	7.0	24
tt20428138	9.4	10
tt9347548	7.6	22
tt31066287	5.8	7
tt1229402	7.0	22
tt0018453	6.6	207
tt13384240	6.9	24
tt0873204	7.8	53
tt2459498	8.1	12
tt0534467	7.3	109
tt6734596	6.9	32
tt0330557	4.3	13
tt15186906	8.3	37
tt1732075	7.2	16
tt0512030	6.8	23
tt5221492	3.2	7
tt34733903	5.9	679
tt2055767	5.5	14
tt3745774	6.1	73
tt3821222	8.9	33
tt6189854	8.5	21
tt1623305	6.0	130
tt0282143	8.7	7
tt1112026	7.2	30
tt0595276	6.0	26
tt6857196	8.4	9
tt0760589	7.2	35
tt12009888	7.3	27
tt6690472	1.5	148
tt11859406	8.6	17
tt0424221	6.6	8
tt7717058	6.2	9
tt0934871	4.9	167
tt4950208	6.1	283
tt0717158	7.9	92
tt2665410	6.8	42
tt7909624	6.6	94
tt10736138	7.4	37
tt11106266	6.6	8
tt6782048	3.5	12
tt0540138	8.2	104
tt4773122	6.8	97
tt37962263	6.9	10
tt1673443	8.2	169
tt0127385	6.8	4762
tt0151897	5.8	19
tt0057997	7.3	7325
tt5246902	4.5	1221
tt28366808	3.5	16
tt12627080	6.2	20
tt0093735	5.9	90
tt28535141	7.7	7
tt0144826	6.6	5
tt4219070	8.2	97
tt14024906	4.6	26
tt29952520	6.7	15
tt0009086	5.4	346
tt0688792	7.6	331
tt10317424	7.3	29
tt0320191	6.3	10
tt8674754	8.2	20
tt1948854	8.1	27
tt31091107	7.8	445
tt0402900	8.5	11
tt0065048	5.9	96
tt30253314	8.0	11
tt0286925	7.0	10
tt0975819	7.2	24
tt1039569	7.3	199
tt4984966	7.4	26
tt1870752	7.2	6
tt4792272	7.6	22
tt13269686	8.0	22
tt0262769	6.8	15
tt12976898	6.7	7
tt0065853	7.9	747
tt2254124	3.6	151
tt3155884	7.5	42
tt0035373	6.4	14
tt0827909	6.8	13
tt14754356	7.3	52
tt20679372	9.1	9
tt11962916	7.4	19
tt0303787	7.6	46
tt25260434	6.1	23
tt1348505	8.2	10
tt17059746	8.9	229
tt10728498	6.0	9
tt13482830	7.7	8
tt1859505	7.8	258
tt0791633	9.2	15
tt9057468	7.0	6
tt9347990	8.8	14
tt10838122	6.6	6
tt11083620	8.6	964
tt2672002	8.1	928
tt0283579	6.5	8
tt0328714	6.9	11
tt15205444	8.2	56
tt0396106	7.6	26
tt4334522	8.6	10
tt5768324	9.4	14
tt4147238	7.9	35
tt1315462	8.2	34
tt1360209	7.8	8
tt1658399	6.8	17
tt0673371	7.9	359
tt1373413	7.9	15
tt2127830	7.8	377
tt28765225	7.2	18
tt3016106	8.4	27
tt1653884	3.2	181
tt13175218	7.9	7
tt1657348	7.3	311
tt0943888	8.3	28
tt14663764	6.9	29
tt0393596	5.6	4303
tt9581252	7.8	30
tt0316105	5.2	13
tt2457282	7.8	4918
tt1321332	6.8	170
tt1098799	8.0	9
tt0085453	6.4	119
tt0529741	7.8	128
tt2771380	7.4	12
tt29899528	8.7	8
tt8152500	7.6	8
tt0399448	7.2	20
tt4990738	8.6	16
tt27135034	7.9	262
tt2222562	7.3	104
tt0437167	8.0	20
tt0334893	3.5	75
tt0671903	8.2	46
tt0665457	6.3	74
tt1067212	6.0	18
tt1327922	7.4	12
tt0825914	7.5	90
tt15820248	7.4	31
tt13633696	6.6	30
tt27517023	2.7	8
tt9742684	6.7	17
tt15121878	6.7	643
tt13808702	7.8	140
tt2140922	8.0	10
tt12942312	6.6	6
tt1763546	8.4	12
tt13939470	7.0	12
tt1829323	6.5	14
tt0588011	7.5	67
tt1613046	5.5	127
tt9907456	8.5	57
tt3826916	4.8	14
tt4700670	9.5	13
tt27791741	7.4	20
tt0381823	5.8	44
tt9577680	5.0	17
tt1542551	7.4	56
tt5244828	7.7	34
tt1222796	7.1	389
tt0609461	7.5	40
tt3089974	7.8	18
tt14352556	8.8	63
tt0655567	9.6	11
tt39242469	7.6	272
tt0903203	7.7	18
tt13651106	6.7	7
tt7319086	7.3	65
tt1144171	7.7	8
tt1144345	7.6	159
tt2950246	6.7	11
tt15250090	7.5	30
tt7093454	7.2	46
tt1330178	4.3	8
tt24164558	7.7	26
tt2338323	4.8	35
tt2234241	7.8	17
tt0301426	2.9	63
tt0021866	3.8	41
tt5017700	7.6	19
tt31307817	8.9	16
tt3529006	8.2	14
tt9881522	7.0	6
tt6027678	5.2	28
tt1313144	6.0	73
tt0416778	6.9	37
tt5553804	7.5	41
tt32986959	5.7	45
tt0259821	3.8	50
tt0289605	3.8	806
tt0089256	4.7	879
tt0883059	7.1	18
tt1269476	7.4	86
tt0385978	6.1	27
tt1943733	7.2	22
tt30295175	7.1	47
tt0968504	4.1	19
tt2418310	6.7	12
tt0052399	5.7	29
tt8977364	8.2	6
tt1739545	8.1	39
tt4657744	5.6	86
tt11615846	6.7	21
tt0258972	3.9	152
tt0434611	6.4	25
tt8870982	6.0	5
tt15380896	7.6	6
tt27117250	8.0	7
tt1982363	8.3	89
tt0764306	6.0	9
tt0734936	8.6	17
tt21223154	8.9	71
tt0342342	7.3	15
tt11005780	3.4	244
tt0101184	7.5	2220
tt2369001	9.2	6
tt36082204	5.6	52
tt13752200	5.2	7
tt1945773	6.7	8
tt0078474	5.5	3201
tt13919806	5.0	10
tt0025985	6.9	76
tt0163493	7.2	34
tt27688827	7.8	46
tt7631304	8.4	658
tt2831630	8.5	53
tt0386178	7.9	53
tt0827444	8.4	275
tt5690890	7.2	30
tt0558151	7.2	67
tt1593595	8.7	25
tt1855207	6.1	12
tt0368224	6.3	635
tt1356934	7.7	55
tt12826984	5.0	10
tt10329534	8.1	89
tt2309037	5.2	56
tt2499148	5.6	226
tt16385974	6.6	195
tt0119049	5.7	381
tt1395278	6.9	12
tt1128068	8.1	100
tt24801608	6.5	25
tt1802645	5.8	16
tt1638321	5.7	47
tt12038940	8.9	78
tt0512835	8.2	2141
tt31408371	4.8	9
tt1207830	6.3	82
tt4150874	7.4	8
tt12922692	9.0	21
tt3266210	8.0	10
tt3527894	8.1	212
tt15249264	7.7	34
tt6928664	7.5	409
tt12384178	2.3	697
tt11601734	6.9	24
tt1849626	1.0	52
tt5821178	7.8	129
tt0530641	8.5	377
tt1102185	5.8	44
tt8758260	6.0	10
tt1426965	8.5	38
tt1921888	5.7	10
tt1714297	5.3	12
tt10262780	8.3	1512
tt0071780	5.4	643
tt15705546	6.5	973
tt0200095	7.6	2977
tt1172016	6.9	20
tt0196386	1.3	64
tt4497846	5.3	40
tt22080964	6.4	12
tt11574140	5.7	12
tt2096139	6.0	20
tt20195454	8.5	6
tt0470789	7.6	43
tt2960450	6.8	1705
tt10230314	7.3	37
tt3478580	8.2	81
tt3607532	6.9	82
tt36149874	3.3	89
tt2092393	8.7	32
tt1544075	7.2	6
tt1186008	7.1	57
tt2522444	6.9	35
tt0363699	2.2	45
tt0068268	3.6	249
tt13583314	8.4	7
tt30323504	7.1	24
tt9904490	8.8	25
tt35451787	2.5	79
tt0709043	7.1	1304
tt39105552	9.0	28
tt7746658	7.4	14
tt5585718	7.6	667
tt1187028	5.3	47
tt7551748	6.7	7
tt10261310	7.6	20
tt11138106	8.4	16
tt2605528	2.8	422
tt9113970	5.9	69
tt7850966	4.3	40
tt2204512	5.6	5
tt18693146	10.0	8
tt0421305	6.1	58
tt0483464	5.8	44
tt2314019	8.3	61
tt5114152	7.1	41
tt0693161	7.9	348
tt0069686	7.4	411
tt0079901	6.6	289
tt10942606	8.6	11
tt11285680	8.3	9
tt11551710	3.6	14
tt13268040	6.4	17
tt1399471	7.0	12
tt9228580	8.0	39
tt7519794	8.5	6
tt1368917	3.4	13
tt0660326	8.0	12
tt2854714	7.1	18
tt1880571	8.3	3003
tt0020942	4.4	153
tt0746599	8.0	27
tt30443232	7.4	256
tt27302984	7.9	9
tt0081668	7.7	320
tt0664144	4.8	7
tt0814351	7.8	18
tt7926312	1.1	14
tt0111452	6.5	43
tt5687708	8.7	27
tt0915337	7.9	35
tt33371837	5.4	22
tt21284340	9.2	9
tt2210112	7.1	12
tt8042306	8.7	17
tt6569378	9.7	22
tt10356038	6.0	28
tt1157545	4.9	25
tt6083906	7.5	8
tt0080509	5.7	215
tt38221401	8.4	31
tt5037586	8.0	42
tt32438567	7.7	6
tt0772004	7.4	129
tt3204428	6.4	18
tt0448643	6.3	26
tt33504045	4.2	12
tt0051801	6.1	222
tt1840744	9.3	20
tt1667087	6.0	23
tt2070726	5.4	13
tt17405750	7.6	958
tt0347209	6.0	23
tt0274311	5.9	42
tt10550582	7.7	32
tt13308960	3.6	18
tt0420373	5.4	219
tt33998398	8.0	168
tt2570858	6.5	15323
tt0443366	7.9	232
tt4715470	7.3	983
tt0918952	7.8	17
tt39045356	8.4	18
tt15676802	8.8	244
tt26694145	7.5	23
tt0097612	5.8	143
tt1530994	7.0	42
tt0454864	5.5	10699
tt4261920	8.7	46
tt32645892	6.2	29
tt2992258	6.8	48
tt0803303	7.0	46
tt13875644	7.2	39
tt29406173	9.0	6
tt0686426	7.3	17
tt6458024	8.9	43
tt0341717	5.2	7
tt5718876	6.1	8
tt0420133	5.0	519
tt7713880	6.6	31
tt6898498	7.1	726
tt34475635	6.9	76
tt1869800	7.4	21
tt21231434	8.2	6
tt15527674	7.4	5
tt0390859	6.9	16
tt0740926	8.0	75
tt13471692	9.0	6
tt3786766	7.4	8
tt8487752	6.2	6
tt38782046	7.9	219
tt0520317	6.9	41
tt3614484	6.4	6
tt8044672	8.0	29
tt0561510	9.1	750
tt0547101	7.7	204
tt6258796	10.0	28
tt2321740	7.8	83
tt1942309	7.6	183
tt0448090	5.4	2244
tt1186852	9.6	1581
tt9586350	4.6	41
tt10428144	8.1	264
tt2242557	7.3	67
tt23032008	7.9	17
tt0315444	6.5	22
tt0904317	7.7	21
tt0537135	6.2	14
tt8027054	8.8	12
tt13660726	5.4	9
tt0800245	7.6	14
tt1988387	7.1	19
tt0075202	6.8	1551
tt3810790	8.5	11
tt13556794	7.0	15
tt3137564	7.2	23
tt35922851	9.0	9
tt3660472	6.6	11
tt9836264	5.2	325
tt16709520	9.3	96
tt5920560	8.2	20
tt4431182	8.7	7
tt0394158	6.2	192
tt0249324	6.7	27
tt3553756	8.5	2030
tt6086992	6.2	8
tt6351386	7.9	9
tt3137440	8.4	61
tt0825960	7.0	21
tt5286686	8.4	15
tt0647651	5.9	574
tt0554165	6.5	28
tt6674698	7.2	2857
tt3784028	8.6	88
tt5777972	7.3	9
tt10448982	7.6	5
tt34806913	6.5	274
tt1683384	6.5	14
tt4065788	7.0	10
tt5612148	4.1	237
tt10608762	5.6	10
tt0976033	7.8	98
tt3794342	7.9	46
tt1906572	8.8	7
tt4531868	7.6	98
tt5610288	7.6	133
tt0795534	7.2	56
tt1628110	7.8	1124
tt28335058	8.0	6
tt0461918	2.8	227
tt0379000	7.7	735
tt1002683	5.5	56
tt1845811	6.3	25
tt0401691	6.5	86
tt1564654	7.9	10
tt5909930	7.0	16077
tt0631208	6.8	15
tt0568488	9.0	113
tt1801527	6.4	10
tt2919286	8.1	48
tt34549905	10.0	7
tt1060975	8.9	21
tt0584042	7.8	282
tt0356345	4.5	12
tt0838186	5.3	25
tt30259980	6.5	965
tt27854655	8.7	11
tt0054164	6.9	709
tt5094972	5.7	67
tt1220513	6.1	110
tt32322034	8.0	61
tt15179548	4.6	11
tt1743340	6.6	15
tt2337761	8.6	6
tt8717130	8.2	37
tt11230600	4.6	7
tt0338629	6.2	29
tt0614216	7.4	46
tt7631518	8.6	57
tt0610930	7.2	237
tt0494864	5.4	8542
tt2482818	6.7	33
tt0078769	6.4	91
tt2281265	5.4	10
tt5340676	8.9	7
tt32519682	6.8	31
tt15567844	6.8	6
tt1487040	7.3	14
tt8258258	8.4	6
tt32758080	6.5	168
tt0102101	4.6	658
tt3532316	8.5	22
tt10006104	8.7	9
tt0900754	8.4	8
tt0098546	6.9	34130
tt2554146	6.3	16
tt32826783	7.8	9
tt0327403	5.3	936
tt1211280	7.6	7
tt12825254	7.1	148
tt14375776	8.2	6
tt0308343	6.6	56
tt1010423	7.0	12
tt0197046	5.5	56
tt1602129	5.6	154
tt3851224	9.4	5
tt0381585	5.7	33
tt28863610	8.2	6
tt0566000	8.5	13
tt8237954	4.9	21
tt3685756	5.3	206
tt0839228	7.8	20
tt3714596	6.4	13
tt10010900	8.8	76
tt1933805	6.3	13
tt4815396	5.9	57
tt0389849	7.5	110
tt0608525	7.7	84
tt12546788	7.9	51
tt10653342	7.1	84
tt34381627	7.2	7
tt1543892	8.5	12
tt1519618	4.7	326
tt1244148	8.0	7
tt14296046	7.4	55
tt32809033	8.4	7
tt31389309	7.6	216
tt1044539	7.5	52
tt4764884	8.4	61
tt0750331	8.2	350
tt0784984	4.3	109
tt0649440	7.4	12
tt0644492	7.9	141
tt5885882	8.3	15
tt0603521	7.6	243
tt19887216	8.2	5
tt7116000	7.5	519
tt1258001	9.0	7
tt35616371	7.8	15
tt3646104	8.5	282
tt13583466	7.6	64
tt4892420	8.8	90
tt0199887	3.2	34
tt8237496	7.3	8
tt13085526	4.7	180
tt0939052	5.0	7
tt0025386	6.2	13
tt38807932	9.6	396
tt0590851	7.8	90
tt11365006	7.3	8
tt0678402	7.4	13
tt1911598	7.2	77
tt0582989	8.0	732
tt1674030	1.2	62
tt10322328	8.7	1598
tt6112890	8.4	20
tt1640642	6.5	78
tt0708932	6.8	2209
tt3040850	5.8	10
tt0009279	5.4	23
tt6744044	5.8	5835
tt32566813	8.4	15
tt18224966	8.7	11
tt4794692	8.1	14
tt30014361	7.0	15
tt0960128	9.0	7
tt37538091	8.1	8
tt7111628	8.2	542
tt0806378	6.4	17
tt39236287	5.0	5
tt0060198	6.6	27
tt8993760	8.2	142
tt0782838	7.1	47
tt24174182	8.7	578
tt38223449	6.2	54
tt6917682	7.9	8
tt6372460	5.7	134
tt1954056	7.1	593
tt0047546	6.5	77
tt13376646	8.6	7
tt0590232	2.5	26
tt0298495	7.9	420
tt4501590	8.7	341
tt1483754	5.1	18
tt3855194	7.8	624
tt2616582	7.8	6
tt0847179	5.0	86
tt5056552	6.3	21
tt3610198	7.0	8
tt0858565	8.6	8
tt28947621	8.8	34
tt3412872	4.3	6
tt13574170	6.2	2146
tt0147677	7.3	97
tt0501981	6.5	76
tt5813310	8.2	71
tt0496948	6.5	217
tt23519564	8.1	19
tt10436626	6.7	7
tt0522579	8.3	101
tt1626032	7.5	4210
tt11384864	6.3	8
tt21651666	5.2	17
tt2102283	6.0	9
tt0189341	5.9	52
tt3297758	6.6	27
tt0082406	7.2	110015
tt0285302	8.0	16
tt0819733	8.2	14
tt0234967	4.2	15
tt10849604	6.7	6
tt0005416	5.1	32
tt0510678	7.0	20
tt36853408	8.8	31
tt2276295	8.2	51
tt22896120	5.1	372
tt0238760	4.9	27
tt4034284	6.7	9
tt3534438	6.0	27
tt2343439	5.8	7
tt4307080	7.9	14
tt32046374	7.7	185
tt1330118	6.8	35
tt28456842	5.6	13
tt7011370	8.0	4989
tt0389354	5.2	14
tt0223477	1.6	33
tt30210045	8.9	43
tt7439614	7.0	515
tt11652666	6.7	246
tt1160748	5.4	12
tt2240650	6.4	7
tt33503529	8.5	34
tt0779655	5.8	56
tt1949098	8.5	10
tt0414971	7.3	283
tt13463736	5.5	14
tt2815512	3.6	16
tt0183519	6.8	18
tt6018270	10.0	5
tt10822458	7.4	27
tt0273709	8.2	32
tt2165685	5.3	67
tt1103305	6.7	20
tt37135774	8.4	54
tt1040004	8.2	108
tt5324608	8.2	134
tt1215378	7.5	6
tt0290970	2.1	16
tt1237697	7.4	32
tt0338228	7.3	456
tt10235114	7.5	28
tt3211088	6.3	25
tt0030383	6.0	128
tt2737214	6.4	18
tt0315338	8.3	36
tt0454675	7.8	150
tt0136852	6.2	111
tt1659110	5.7	12
tt37232827	6.4	23
tt8320126	7.8	19
tt26743210	7.7	131203
tt1524887	8.4	5
tt0127867	6.3	25
tt22050456	7.8	366
tt1748572	5.6	9
tt0653793	7.5	96
tt0903618	6.2	69
tt39227672	7.6	11
tt0558098	7.6	31
tt19369774	8.0	49
tt10447144	8.2	61
tt3573154	5.5	22
tt3676808	8.2	2900
tt27656274	6.0	2194
tt1085942	1.6	10
tt0535958	7.5	135
tt0412584	6.7	19
tt1548926	6.3	35
tt0979864	6.2	36
tt14671508	6.4	625
tt22029516	7.4	5
tt7558030	6.0	13
tt10396708	8.1	10
tt0899212	6.2	12
tt29603674	10.0	6
tt21099012	7.8	26
tt13749852	7.2	14
tt1967114	5.2	40
tt0295664	4.4	53
tt3456414	6.5	528
tt0651257	7.4	99
tt4459484	7.8	186
tt30220890	8.0	27
tt3160158	6.7	15
tt0352764	8.7	46
tt4717422	4.5	1051
tt2911576	5.4	10
tt0679205	7.8	9
tt19716916	8.5	6
tt1663636	7.2	752
tt17888832	7.2	20
tt0890913	9.8	6
tt2165939	6.1	42
tt2763400	7.1	481
tt0932027	6.8	45
tt29490677	7.0	13
tt5019796	5.3	16
tt30144682	7.4	5
tt0903611	5.4	12
tt1304611	7.7	20
tt12759148	3.9	15
tt0000265	4.4	177
tt0156237	5.3	15
tt0323401	5.7	12
tt12617918	7.1	8
tt0153583	6.4	12
tt0052140	6.9	855
tt1439062	8.2	15
tt2118994	7.7	25
tt0381181	4.9	292
tt7044972	9.5	8
tt4826674	6.7	2304
tt19520308	6.6	470
tt7821504	6.7	74
tt10876924	7.5	23
tt39382982	6.8	42
tt2901424	7.0	17
tt3570168	4.6	445
tt1302776	7.6	24
tt0086452	6.1	243
tt5117450	8.4	47
tt1582442	8.4	8
tt3922880	8.0	12
tt27123405	8.3	76
tt6407390	5.2	81
tt6075310	7.6	451
tt1512892	6.1	198
tt8062878	7.0	5
tt0092813	4.0	13
tt1798674	5.7	330
tt1854592	7.1	135
tt0613370	7.7	170
tt0192687	7.9	41
tt0504287	9.5	23
tt1853041	8.7	16
tt2989528	8.2	6
tt23181916	7.5	21
tt0405282	6.9	219
tt11417378	8.0	6
tt13672466	6.5	77
tt29438409	7.5	211
tt0950168	7.4	7
tt2324213	6.8	7
tt0188064	4.5	25
tt18224760	7.8	126
tt21073554	6.6	35
tt0482583	6.4	24
tt0713858	7.7	56
tt0876103	6.4	33
tt4998800	7.4	7
tt6379464	4.7	15
tt0708905	7.1	2178
tt13235726	8.0	441
tt8637822	7.7	6
tt11173266	7.5	16
tt32441030	4.7	52
tt2390851	7.7	14
tt8071204	5.3	188
tt0718015	6.8	13
tt0660213	7.8	575
tt1212925	8.0	7
tt4880626	7.6	117
tt11806164	5.6	22
tt11165442	5.9	534
tt6742004	8.2	25
tt1066535	7.8	19
tt0616175	6.3	81
tt0265974	4.7	39
tt40850749	6.9	9
tt10906862	6.0	13
tt1254041	6.5	7
tt9038702	6.6	8
tt0776523	7.7	580
tt13269936	6.9	101
tt10138112	6.3	8
tt3224144	6.7	39
tt1742092	5.7	11
tt35635248	9.5	11
tt1488821	6.6	8
tt6245094	7.6	139
tt0064546	7.7	3359
tt0090146	5.1	112
tt14946978	5.8	2934
tt0672549	9.0	34
tt14494590	7.4	5
tt14267246	7.3	1428
tt0317717	6.3	132
tt6545262	6.8	20
tt0465446	8.4	20
tt7526594	8.4	159
tt0618490	7.1	19
tt2525960	8.4	2069
tt2079597	6.9	80
tt6133752	7.3	19
tt1850310	8.5	37
tt19850148	9.9	8
tt10627712	7.7	183
tt5466006	6.5	77
tt0363792	6.7	147
tt0002162	4.6	98
tt34891957	6.6	5
tt0758253	7.3	82
tt0789545	7.1	101
tt29171808	6.6	35
tt0455391	6.4	37
tt12746352	7.7	18
tt32368590	4.0	32
tt1471416	7.5	19
tt28769598	3.2	18
tt1584133	5.2	19
tt1248424	7.3	14
tt6461794	5.2	1962
tt0019397	5.9	301
tt10736622	7.6	349
tt23667694	9.4	10
tt0416440	6.8	33
tt1146792	8.2	13
tt17603090	7.2	25
tt0497109	5.5	86
tt1001085	8.1	22
tt3706126	6.6	39
tt3176236	2.6	209
tt7241476	6.8	22
tt12578350	8.1	52
tt1529270	7.8	15
tt0292384	6.5	40
tt5560750	6.6	119
tt0229399	3.2	37
tt0042651	6.9	252
tt1548628	3.8	2593
tt3855278	6.9	134
tt0290067	3.2	95
tt21353466	7.6	5
tt0068898	6.9	12
tt15359870	8.3	1293
tt4637418	7.6	137
tt3327646	7.6	12
tt0691459	7.8	18
tt0616847	8.4	9
tt0679157	8.1	25
tt18690296	5.6	39
tt7725144	7.2	1980
tt5797832	8.7	10
tt0232000	5.6	24
tt9145858	6.6	16
tt0819709	8.0	34
tt0638399	7.7	590
tt9173564	7.6	314
tt22013036	4.6	221
tt0287276	8.1	337
tt16234288	7.2	77
tt29731513	7.2	27
tt36456743	6.8	10
tt1151161	5.0	10
tt30970461	7.4	60
tt0162980	8.3	42
tt0357408	5.7	12
tt12572972	6.5	41
tt3508660	2.8	22
tt6144762	5.8	1782
tt0070648	4.2	140
tt6476524	5.7	147
tt18290484	8.1	15
tt28812393	8.2	12
tt0174569	4.5	26
tt0015802	5.4	37
tt1368683	7.8	1087
tt2308987	7.2	5
tt0650860	6.6	102
tt1178623	6.9	106
tt0582744	6.8	101
tt28228251	9.1	257
tt0646207	6.4	130
tt0758177	8.7	4974
tt3077106	8.3	5297
tt0915154	7.1	25
tt0342728	7.3	9
tt0899384	8.3	7
tt0154358	6.0	25
tt0504654	7.4	21
tt1090182	7.7	9
tt4720624	8.5	6
tt0069146	5.7	415
tt11211000	3.7	16
tt3907608	7.3	396
tt1603862	4.5	297
tt0416944	4.1	20
tt0308213	8.5	334
tt0650115	8.4	56
tt2669572	7.2	87
tt6653574	8.4	9
tt1010004	5.6	150
tt1476561	8.0	10
tt12367516	5.0	125
tt26232240	6.0	7
tt0081514	6.6	105
tt2113648	7.1	12
tt1051137	5.9	18
tt0532162	7.8	43
tt6416478	8.9	830
tt1224520	7.5	19
tt1195861	5.8	9
tt9742664	7.8	12
tt0059490	6.6	32
tt3975298	6.2	28
tt1089762	8.2	25
tt35180783	9.2	17
tt17538232	1.0	10
tt0645362	8.7	19
tt1636193	4.4	26
tt2920808	6.1	13299
tt2025493	5.0	10
tt0066713	8.8	32
tt0057091	7.9	34474
tt32731158	7.8	67
tt1471219	7.2	311
tt0312240	8.2	68
tt1569332	8.0	19
tt8095862	2.8	264
tt0676468	7.3	135
tt27813759	8.7	20
tt3236778	8.8	7
tt0078623	5.7	384
tt10231436	8.1	749
tt1302101	8.1	18
tt29880016	7.7	27
tt9809590	6.2	10
tt4933562	5.6	24
tt1278350	3.9	13
tt2742242	4.9	32
tt1471860	5.4	5
tt21268272	6.8	33
tt6034844	8.0	8
tt34468091	8.5	46
tt0029110	5.4	11
tt7764352	10.0	5
tt5571350	7.6	35
tt0917009	7.9	29
tt4840780	6.8	14
tt0674054	7.3	100
tt27655068	8.4	14
tt12233310	7.3	16
tt2122878	7.5	94
tt5455592	8.1	27
tt0168376	7.5	88
tt0699345	7.2	22
tt0388859	6.7	104
tt0921048	8.7	82
tt27759517	6.1	59
tt0638379	7.7	666
tt13427612	8.5	290
tt0801800	7.8	61
tt10222990	8.6	63
tt0522647	8.1	86
tt18461830	7.4	391
tt8892416	7.0	25
tt3982854	6.4	579
tt0771701	8.0	10
tt23776054	9.4	10
tt1660486	6.8	15
tt35919514	7.1	920
tt0099076	6.0	232
tt1347392	4.7	12
tt2698568	7.9	11
tt7002320	5.0	56
tt8784366	7.6	29
tt2366059	10.0	36
tt38896081	5.0	169
tt38820188	7.5	169
tt10162872	4.6	23
tt12811500	7.0	5
tt3842936	8.5	15
tt1764525	7.4	21
tt0053011	5.1	42
tt10530704	6.0	26
tt5369190	7.5	21
tt5653604	5.7	211
tt0905840	8.6	12
tt0956046	3.8	9
tt4551682	7.1	22
tt0411005	7.1	74
tt11347444	6.6	17
tt36589729	5.5	440
tt10011244	4.6	41
tt12975986	5.7	26
tt0103754	6.3	248
tt1903309	5.8	27
tt13598736	7.6	9
tt1136896	5.5	34
tt2719848	7.1	246648
tt0098870	7.6	94
tt0040758	6.5	760
tt7293620	8.0	8
tt1265989	6.7	6
tt3529404	8.1	91
tt0505626	5.8	10
tt0539164	7.1	195
tt0534435	7.6	116
tt11585232	6.7	115
tt35661087	7.3	6
tt4726816	7.8	26
tt2576812	4.4	29
tt0129476	3.8	10
tt22874860	5.0	5
tt8894370	7.1	13
tt1010020	5.6	184
tt1890573	7.9	19
tt7415184	9.1	16
tt21991034	6.4	254
tt36959314	7.3	8
tt0798483	7.7	8
tt8029498	7.7	80
tt4015936	9.5	32
tt27921755	10.0	6
tt0758891	6.1	51
tt17162028	7.5	54
tt4747240	3.8	24
tt37515263	7.7	23
tt0308725	7.0	150
tt0167732	6.5	92
tt33504487	4.0	6
tt0534076	6.5	16
tt7927600	7.6	8
tt1545703	6.0	8
tt1333848	6.5	43
tt0604572	6.2	23
tt6239744	7.8	133
tt1858593	3.3	13
tt5240774	8.5	8
tt11546072	8.3	91
tt6576202	8.5	15
tt26744918	8.4	245
tt14151362	8.6	6111
tt14151682	7.6	295
tt7095654	6.6	5481
tt3529248	7.4	9
tt6272828	5.6	4592
tt12202274	7.5	290
tt3858198	6.9	19
tt4065410	6.4	11
tt0296275	6.2	18
tt0053592	4.1	50
tt0076650	4.3	791
tt2266466	7.1	136
tt1415333	7.6	16
tt2139877	6.2	33
tt3183610	7.6	875
tt29485068	7.9	8
tt11923436	7.6	10
tt1168671	6.3	24
tt33505728	5.0	87
tt0632134	7.7	95
tt5236874	8.6	20
tt0825853	7.4	89
tt1734203	3.5	732
tt1170708	7.6	1519
tt0534080	7.1	15
tt0551411	8.6	2871
tt2182085	5.1	305
tt0543515	8.7	73
tt1186647	9.1	30
tt32189308	8.3	210
tt1469906	5.4	7
tt3785070	5.8	146
tt14612430	8.2	5
tt0207102	6.8	24
tt2247157	7.9	838
tt19770796	5.6	11
tt4120524	7.8	3852
tt13409108	8.7	10
tt0617255	8.5	48
tt0960214	3.6	13
tt3488190	8.7	14
tt6642032	8.5	11
tt0941598	7.3	108
tt5266002	8.2	6
